EXTRA,DATA_TYPE,COLUMN_KEY,TABLE_NAME,COLUMN_NAME,COLUMN_TYPE,IS_NULLABLE,IS_GENERATED,TABLE_SCHEMA,PRIVILEGES,NUMERIC_SCALE,TABLE_CATALOG,COLLATION_NAME,COLUMN_COMMENT,COLUMN_DEFAULT,ORDINAL_POSITION,NUMERIC_PRECISION,CHARACTER_SET_NAME,DATETIME_PRECISION,GENERATION_EXPRESSION,CHARACTER_OCTET_LENGTH,CHARACTER_MAXIMUM_LENGTH
NEVER,varchar,<blank>,<blank>,STATUS,varchar(20),def,37,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,FILES,utf8,<blank>,NO,60,20
NEVER,varchar,<blank>,<blank>,EXTRA,varchar(255),def,38,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,FILES,utf8,<blank>,YES,765,255
NEVER,varchar,<blank>,<blank>,VARIABLE_NAME,varchar(64),def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,GLOBAL_STATUS,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,VARIABLE_VALUE,varchar(2048),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,GLOBAL_STATUS,utf8,<blank>,NO,6144,2048
NEVER,varchar,<blank>,<blank>,VARIABLE_NAME,varchar(64),def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,GLOBAL_VARIABLES,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,VARIABLE_VALUE,varchar(2048),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,GLOBAL_VARIABLES,utf8,<blank>,NO,6144,2048
NEVER,varchar,<blank>,<blank>,WORD,varchar(64),def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,KEYWORDS,utf8,<blank>,YES,192,64
NEVER,varchar,<blank>,<blank>,KEY_CACHE_NAME,varchar(192),def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,KEY_CACHES,utf8,<blank>,NO,576,192
2,10,<blank>,<blank>,NEVER,YES,information_schema,KEY_CACHES,<blank>,<blank>,<blank>,<blank>,SEGMENTS,int(3) unsigned,int,<blank>,select,<blank>,0,def,NULL,<blank>
3,10,<blank>,<blank>,NEVER,YES,information_schema,KEY_CACHES,<blank>,<blank>,<blank>,<blank>,SEGMENT_NUMBER,int(3) unsigned,int,<blank>,select,<blank>,0,def,NULL,<blank>
4,20,<blank>,<blank>,NEVER,NO,information_schema,KEY_CACHES,<blank>,<blank>,<blank>,<blank>,FULL_SIZE,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
5,20,<blank>,<blank>,NEVER,NO,information_schema,KEY_CACHES,<blank>,<blank>,<blank>,<blank>,BLOCK_SIZE,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
6,20,<blank>,<blank>,NEVER,NO,information_schema,KEY_CACHES,<blank>,<blank>,<blank>,<blank>,USED_BLOCKS,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
7,20,<blank>,<blank>,NEVER,NO,information_schema,KEY_CACHES,<blank>,<blank>,<blank>,<blank>,UNUSED_BLOCKS,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
8,20,<blank>,<blank>,NEVER,NO,information_schema,KEY_CACHES,<blank>,<blank>,<blank>,<blank>,DIRTY_BLOCKS,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
9,20,<blank>,<blank>,NEVER,NO,information_schema,KEY_CACHES,<blank>,<blank>,<blank>,<blank>,READ_REQUESTS,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
10,20,<blank>,<blank>,NEVER,NO,information_schema,KEY_CACHES,<blank>,<blank>,<blank>,<blank>,READS,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
11,20,<blank>,<blank>,NEVER,NO,information_schema,KEY_CACHES,<blank>,<blank>,<blank>,<blank>,WRITE_REQUESTS,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
12,20,<blank>,<blank>,NEVER,NO,information_schema,KEY_CACHES,<blank>,<blank>,<blank>,<blank>,WRITES,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,CONSTRAINT_CATALOG,varchar(512),def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,KEY_COLUMN_USAGE,utf8,<blank>,NO,1536,512
NEVER,varchar,<blank>,<blank>,CONSTRAINT_SCHEMA,varchar(64),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,KEY_COLUMN_USAGE,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,CONSTRAINT_NAME,varchar(64),def,3,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,KEY_COLUMN_USAGE,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,TABLE_CATALOG,varchar(512),def,4,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,KEY_COLUMN_USAGE,utf8,<blank>,NO,1536,512
NEVER,varchar,<blank>,<blank>,TABLE_SCHEMA,varchar(64),def,5,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,KEY_COLUMN_USAGE,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,TABLE_NAME,varchar(64),def,6,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,KEY_COLUMN_USAGE,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,COLUMN_NAME,varchar(64),def,7,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,KEY_COLUMN_USAGE,utf8,<blank>,NO,192,64
8,19,<blank>,<blank>,NEVER,NO,information_schema,KEY_COLUMN_USAGE,<blank>,<blank>,<blank>,<blank>,ORDINAL_POSITION,bigint(10),bigint,<blank>,select,<blank>,0,def,0,<blank>
9,19,<blank>,<blank>,NEVER,YES,information_schema,KEY_COLUMN_USAGE,<blank>,<blank>,<blank>,<blank>,POSITION_IN_UNIQUE_CONSTRAINT,bigint(10),bigint,<blank>,select,<blank>,0,def,NULL,<blank>
NEVER,varchar,<blank>,<blank>,REFERENCED_TABLE_SCHEMA,varchar(64),def,10,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,KEY_COLUMN_USAGE,utf8,<blank>,YES,192,64
NEVER,varchar,<blank>,<blank>,REFERENCED_TABLE_NAME,varchar(64),def,11,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,KEY_COLUMN_USAGE,utf8,<blank>,YES,192,64
NEVER,varchar,<blank>,<blank>,REFERENCED_COLUMN_NAME,varchar(64),def,12,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,KEY_COLUMN_USAGE,utf8,<blank>,YES,192,64
NEVER,longtext,<blank>,<blank>,QUERY,longtext,def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,OPTIMIZER_TRACE,utf8,<blank>,NO,4294967295,4294967295
NEVER,longtext,<blank>,<blank>,TRACE,longtext,def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,OPTIMIZER_TRACE,utf8,<blank>,NO,4294967295,4294967295
3,10,<blank>,<blank>,NEVER,NO,information_schema,OPTIMIZER_TRACE,<blank>,<blank>,<blank>,<blank>,MISSING_BYTES_BEYOND_MAX_MEM_SIZE,int(20),int,<blank>,select,<blank>,0,def,0,<blank>
4,3,<blank>,<blank>,NEVER,NO,information_schema,OPTIMIZER_TRACE,<blank>,<blank>,<blank>,<blank>,INSUFFICIENT_PRIVILEGES,tinyint(1),tinyint,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,SPECIFIC_CATALOG,varchar(512),def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PARAMETERS,utf8,<blank>,NO,1536,512
NEVER,varchar,<blank>,<blank>,SPECIFIC_SCHEMA,varchar(64),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PARAMETERS,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,SPECIFIC_NAME,varchar(64),def,3,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PARAMETERS,utf8,<blank>,NO,192,64
4,10,<blank>,<blank>,NEVER,NO,information_schema,PARAMETERS,<blank>,<blank>,<blank>,<blank>,ORDINAL_POSITION,int(21),int,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,PARAMETER_MODE,varchar(5),def,5,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PARAMETERS,utf8,<blank>,YES,15,5
NEVER,varchar,<blank>,<blank>,PARAMETER_NAME,varchar(64),def,6,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PARAMETERS,utf8,<blank>,YES,192,64
NEVER,varchar,<blank>,<blank>,DATA_TYPE,varchar(64),def,7,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PARAMETERS,utf8,<blank>,NO,192,64
8,10,<blank>,<blank>,NEVER,YES,information_schema,PARAMETERS,<blank>,<blank>,<blank>,<blank>,CHARACTER_MAXIMUM_LENGTH,int(21),int,<blank>,select,<blank>,0,def,NULL,<blank>
9,10,<blank>,<blank>,NEVER,YES,information_schema,PARAMETERS,<blank>,<blank>,<blank>,<blank>,CHARACTER_OCTET_LENGTH,int(21),int,<blank>,select,<blank>,0,def,NULL,<blank>
10,10,<blank>,<blank>,NEVER,YES,information_schema,PARAMETERS,<blank>,<blank>,<blank>,<blank>,NUMERIC_PRECISION,int(21),int,<blank>,select,<blank>,0,def,NULL,<blank>
11,10,<blank>,<blank>,NEVER,YES,information_schema,PARAMETERS,<blank>,<blank>,<blank>,<blank>,NUMERIC_SCALE,int(21),int,<blank>,select,<blank>,0,def,NULL,<blank>
12,20,<blank>,<blank>,NEVER,YES,information_schema,PARAMETERS,<blank>,<blank>,<blank>,<blank>,DATETIME_PRECISION,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,NULL,<blank>
NEVER,varchar,<blank>,<blank>,CHARACTER_SET_NAME,varchar(64),def,13,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PARAMETERS,utf8,<blank>,YES,192,64
NEVER,varchar,<blank>,<blank>,COLLATION_NAME,varchar(64),def,14,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PARAMETERS,utf8,<blank>,YES,192,64
NEVER,longtext,<blank>,<blank>,DTD_IDENTIFIER,longtext,def,15,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PARAMETERS,utf8,<blank>,NO,4294967295,4294967295
NEVER,varchar,<blank>,<blank>,ROUTINE_TYPE,varchar(9),def,16,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PARAMETERS,utf8,<blank>,NO,27,9
NEVER,varchar,<blank>,<blank>,TABLE_CATALOG,varchar(512),def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PARTITIONS,utf8,<blank>,NO,1536,512
NEVER,varchar,<blank>,<blank>,TABLE_SCHEMA,varchar(64),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PARTITIONS,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,TABLE_NAME,varchar(64),def,3,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PARTITIONS,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,PARTITION_NAME,varchar(64),def,4,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PARTITIONS,utf8,<blank>,YES,192,64
NEVER,varchar,<blank>,<blank>,SUBPARTITION_NAME,varchar(64),def,5,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PARTITIONS,utf8,<blank>,YES,192,64
6,20,<blank>,<blank>,NEVER,YES,information_schema,PARTITIONS,<blank>,<blank>,<blank>,<blank>,PARTITION_ORDINAL_POSITION,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,NULL,<blank>
7,20,<blank>,<blank>,NEVER,YES,information_schema,PARTITIONS,<blank>,<blank>,<blank>,<blank>,SUBPARTITION_ORDINAL_POSITION,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,NULL,<blank>
NEVER,varchar,<blank>,<blank>,PARTITION_METHOD,varchar(18),def,8,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PARTITIONS,utf8,<blank>,YES,54,18
NEVER,varchar,<blank>,<blank>,SUBPARTITION_METHOD,varchar(12),def,9,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PARTITIONS,utf8,<blank>,YES,36,12
NEVER,longtext,<blank>,<blank>,PARTITION_EXPRESSION,longtext,def,10,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PARTITIONS,utf8,<blank>,YES,4294967295,4294967295
NEVER,longtext,<blank>,<blank>,SUBPARTITION_EXPRESSION,longtext,def,11,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PARTITIONS,utf8,<blank>,YES,4294967295,4294967295
NEVER,longtext,<blank>,<blank>,PARTITION_DESCRIPTION,longtext,def,12,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PARTITIONS,utf8,<blank>,YES,4294967295,4294967295
13,20,<blank>,<blank>,NEVER,NO,information_schema,PARTITIONS,<blank>,<blank>,<blank>,<blank>,TABLE_ROWS,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
14,20,<blank>,<blank>,NEVER,NO,information_schema,PARTITIONS,<blank>,<blank>,<blank>,<blank>,AVG_ROW_LENGTH,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
15,20,<blank>,<blank>,NEVER,NO,information_schema,PARTITIONS,<blank>,<blank>,<blank>,<blank>,DATA_LENGTH,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
16,20,<blank>,<blank>,NEVER,YES,information_schema,PARTITIONS,<blank>,<blank>,<blank>,<blank>,MAX_DATA_LENGTH,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,NULL,<blank>
17,20,<blank>,<blank>,NEVER,NO,information_schema,PARTITIONS,<blank>,<blank>,<blank>,<blank>,INDEX_LENGTH,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
18,20,<blank>,<blank>,NEVER,NO,information_schema,PARTITIONS,<blank>,<blank>,<blank>,<blank>,DATA_FREE,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
def,YES,0,<blank>,<blank>,NEVER,select,information_schema,<blank>,<blank>,<blank>,<blank>,CREATE_TIME,datetime,datetime,<blank>,<blank>,<blank>,19,PARTITIONS,NULL,<blank>
def,YES,0,<blank>,<blank>,NEVER,select,information_schema,<blank>,<blank>,<blank>,<blank>,UPDATE_TIME,datetime,datetime,<blank>,<blank>,<blank>,20,PARTITIONS,NULL,<blank>
def,YES,0,<blank>,<blank>,NEVER,select,information_schema,<blank>,<blank>,<blank>,<blank>,CHECK_TIME,datetime,datetime,<blank>,<blank>,<blank>,21,PARTITIONS,NULL,<blank>
22,20,<blank>,<blank>,NEVER,YES,information_schema,PARTITIONS,<blank>,<blank>,<blank>,<blank>,CHECKSUM,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,NULL,<blank>
NEVER,varchar,<blank>,<blank>,PARTITION_COMMENT,varchar(80),def,23,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PARTITIONS,utf8,<blank>,NO,240,80
NEVER,varchar,<blank>,<blank>,NODEGROUP,varchar(12),def,24,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PARTITIONS,utf8,<blank>,NO,36,12
NEVER,varchar,<blank>,<blank>,TABLESPACE_NAME,varchar(64),def,25,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PARTITIONS,utf8,<blank>,YES,192,64
NEVER,varchar,<blank>,<blank>,PLUGIN_NAME,varchar(64),def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PLUGINS,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,PLUGIN_VERSION,varchar(20),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PLUGINS,utf8,<blank>,NO,60,20
NEVER,varchar,<blank>,<blank>,PLUGIN_STATUS,varchar(16),def,3,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PLUGINS,utf8,<blank>,NO,48,16
NEVER,varchar,<blank>,<blank>,PLUGIN_TYPE,varchar(80),def,4,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PLUGINS,utf8,<blank>,NO,240,80
NEVER,varchar,<blank>,<blank>,PLUGIN_TYPE_VERSION,varchar(20),def,5,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PLUGINS,utf8,<blank>,NO,60,20
NEVER,varchar,<blank>,<blank>,PLUGIN_LIBRARY,varchar(64),def,6,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PLUGINS,utf8,<blank>,YES,192,64
NEVER,varchar,<blank>,<blank>,PLUGIN_LIBRARY_VERSION,varchar(20),def,7,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PLUGINS,utf8,<blank>,YES,60,20
NEVER,varchar,<blank>,<blank>,PLUGIN_AUTHOR,varchar(64),def,8,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PLUGINS,utf8,<blank>,YES,192,64
NEVER,longtext,<blank>,<blank>,PLUGIN_DESCRIPTION,longtext,def,9,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PLUGINS,utf8,<blank>,YES,4294967295,4294967295
NEVER,varchar,<blank>,<blank>,PLUGIN_LICENSE,varchar(80),def,10,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PLUGINS,utf8,<blank>,NO,240,80
NEVER,varchar,<blank>,<blank>,LOAD_OPTION,varchar(64),def,11,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PLUGINS,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,PLUGIN_MATURITY,varchar(12),def,12,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PLUGINS,utf8,<blank>,NO,36,12
NEVER,varchar,<blank>,<blank>,PLUGIN_AUTH_VERSION,varchar(80),def,13,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PLUGINS,utf8,<blank>,YES,240,80
1,19,<blank>,<blank>,NEVER,NO,information_schema,PROCESSLIST,<blank>,<blank>,<blank>,<blank>,ID,bigint(4),bigint,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,USER,varchar(128),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PROCESSLIST,utf8,<blank>,NO,384,128
NEVER,varchar,<blank>,<blank>,HOST,varchar(64),def,3,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PROCESSLIST,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,DB,varchar(64),def,4,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PROCESSLIST,utf8,<blank>,YES,192,64
NEVER,varchar,<blank>,<blank>,COMMAND,varchar(16),def,5,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PROCESSLIST,utf8,<blank>,NO,48,16
6,10,<blank>,<blank>,NEVER,NO,information_schema,PROCESSLIST,<blank>,<blank>,<blank>,<blank>,TIME,int(7),int,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,STATE,varchar(64),def,7,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PROCESSLIST,utf8,<blank>,YES,192,64
NEVER,longtext,<blank>,<blank>,INFO,longtext,def,8,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PROCESSLIST,utf8,<blank>,YES,4294967295,4294967295
9,22,<blank>,<blank>,NEVER,NO,information_schema,PROCESSLIST,<blank>,<blank>,<blank>,<blank>,TIME_MS,"decimal(22,3)",decimal,<blank>,select,<blank>,3,def,0.000,<blank>
10,3,<blank>,<blank>,NEVER,NO,information_schema,PROCESSLIST,<blank>,<blank>,<blank>,<blank>,STAGE,tinyint(2),tinyint,<blank>,select,<blank>,0,def,0,<blank>
11,3,<blank>,<blank>,NEVER,NO,information_schema,PROCESSLIST,<blank>,<blank>,<blank>,<blank>,MAX_STAGE,tinyint(2),tinyint,<blank>,select,<blank>,0,def,0,<blank>
12,7,<blank>,<blank>,NEVER,NO,information_schema,PROCESSLIST,<blank>,<blank>,<blank>,<blank>,PROGRESS,"decimal(7,3)",decimal,<blank>,select,<blank>,3,def,0.000,<blank>
13,19,<blank>,<blank>,NEVER,NO,information_schema,PROCESSLIST,<blank>,<blank>,<blank>,<blank>,MEMORY_USED,bigint(7),bigint,<blank>,select,<blank>,0,def,0,<blank>
14,19,<blank>,<blank>,NEVER,NO,information_schema,PROCESSLIST,<blank>,<blank>,<blank>,<blank>,MAX_MEMORY_USED,bigint(7),bigint,<blank>,select,<blank>,0,def,0,<blank>
15,10,<blank>,<blank>,NEVER,NO,information_schema,PROCESSLIST,<blank>,<blank>,<blank>,<blank>,EXAMINED_ROWS,int(7),int,<blank>,select,<blank>,0,def,0,<blank>
16,19,<blank>,<blank>,NEVER,NO,information_schema,PROCESSLIST,<blank>,<blank>,<blank>,<blank>,QUERY_ID,bigint(4),bigint,<blank>,select,<blank>,0,def,0,<blank>
17,NEVER,blob,<blank>,blob,<blank>,information_schema,PROCESSLIST,<blank>,<blank>,<blank>,<blank>,NULL,<blank>,INFO_BINARY,<blank>,select,<blank>,YES,def,65535,65535
18,19,<blank>,<blank>,NEVER,NO,information_schema,PROCESSLIST,<blank>,<blank>,<blank>,<blank>,TID,bigint(4),bigint,<blank>,select,<blank>,0,def,0,<blank>
1,10,<blank>,<blank>,NEVER,NO,information_schema,PROFILING,<blank>,<blank>,<blank>,<blank>,QUERY_ID,int(20),int,<blank>,select,<blank>,0,def,0,<blank>
2,10,<blank>,<blank>,NEVER,NO,information_schema,PROFILING,<blank>,<blank>,<blank>,<blank>,SEQ,int(20),int,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,STATE,varchar(30),def,3,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,PROFILING,utf8,<blank>,NO,90,30
4,9,<blank>,<blank>,NEVER,NO,information_schema,PROFILING,<blank>,<blank>,<blank>,<blank>,DURATION,"decimal(9,6)",decimal,<blank>,select,<blank>,6,def,0.000000,<blank>
5,9,<blank>,<blank>,NEVER,YES,information_schema,PROFILING,<blank>,<blank>,<blank>,<blank>,CPU_USER,"decimal(9,6)",decimal,<blank>,select,<blank>,6,def,NULL,<blank>
6,9,<blank>,<blank>,NEVER,YES,information_schema,PROFILING,<blank>,<blank>,<blank>,<blank>,CPU_SYSTEM,"decimal(9,6)",decimal,<blank>,select,<blank>,6,def,NULL,<blank>
7,10,<blank>,<blank>,NEVER,YES,information_schema,PROFILING,<blank>,<blank>,<blank>,<blank>,CONTEXT_VOLUNTARY,int(20),int,<blank>,select,<blank>,0,def,NULL,<blank>
8,10,<blank>,<blank>,NEVER,YES,information_schema,PROFILING,<blank>,<blank>,<blank>,<blank>,CONTEXT_INVOLUNTARY,int(20),int,<blank>,select,<blank>,0,def,NULL,<blank>
9,10,<blank>,<blank>,NEVER,YES,information_schema,PROFILING,<blank>,<blank>,<blank>,<blank>,BLOCK_OPS_IN,int(20),int,<blank>,select,<blank>,0,def,NULL,<blank>
10,10,<blank>,<blank>,NEVER,YES,information_schema,PROFILING,<blank>,<blank>,<blank>,<blank>,BLOCK_OPS_OUT,int(20),int,<blank>,select,<blank>,0,def,NULL,<blank>
11,10,<blank>,<blank>,NEVER,YES,information_schema,PROFILING,<blank>,<blank>,<blank>,<blank>,MESSAGES_SENT,int(20),int,<blank>,select,<blank>,0,def,NULL,<blank>
12,10,<blank>,<blank>,NEVER,YES,information_schema,PROFILING,<blank>,<blank>,<blank>,<blank>,MESSAGES_RECEIVED,int(20),int,<blank>,select,<blank>,0,def,NULL,<blank>
13,10,<blank>,<blank>,NEVER,YES,information_schema,PROFILING,<blank>,<blank>,<blank>,<blank>,PAGE_FAULTS_MAJOR,int(20),int,<blank>,select,<blank>,0,def,NULL,<blank>
14,10,<blank>,<blank>,NEVER,YES,information_schema,PROFILING,<blank>,<blank>,<blank>,<blank>,PAGE_FAULTS_MINOR,int(20),int,<blank>,select,<blank>,0,def,NULL,<blank>
15,10,<blank>,<blank>,NEVER,YES,information_schema,PROFILING,<blank>,<blank>,<blank>,<blank>,SWAPS,int(20),int,<blank>,select,<blank>,0,def,NULL,<blank>
NEVER,varchar,<blank>,<blank>,SOURCE_FUNCTION,varchar(30),def,16,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PROFILING,utf8,<blank>,YES,90,30
NEVER,varchar,<blank>,<blank>,SOURCE_FILE,varchar(20),def,17,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,PROFILING,utf8,<blank>,YES,60,20
18,10,<blank>,<blank>,NEVER,YES,information_schema,PROFILING,<blank>,<blank>,<blank>,<blank>,SOURCE_LINE,int(20),int,<blank>,select,<blank>,0,def,NULL,<blank>
NEVER,varchar,<blank>,<blank>,CONSTRAINT_CATALOG,varchar(512),def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,REFERENTIAL_CONSTRAINTS,utf8,<blank>,NO,1536,512
NEVER,varchar,<blank>,<blank>,CONSTRAINT_SCHEMA,varchar(64),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,REFERENTIAL_CONSTRAINTS,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,CONSTRAINT_NAME,varchar(64),def,3,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,REFERENTIAL_CONSTRAINTS,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,UNIQUE_CONSTRAINT_CATALOG,varchar(512),def,4,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,REFERENTIAL_CONSTRAINTS,utf8,<blank>,NO,1536,512
